RideID,tpep_pickup_datetime,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount,DelayFactor
871,1/1/16 11:41,10.3,-73.8729248,40.77409363,-73.99222565,40.69703674,35.15,8
872,1/1/16 11:42,5.11,-73.87294769,40.77408981,-73.87518311,40.73757935,16.3,2
873,1/1/16 11:43,8.79,-73.87287903,40.77408981,-73.98963165,40.75621033,38.21,9
874,1/1/16 11:44,4.24,-73.87481689,40.77411652,-73.93456268,40.75204849,16.8,9
875,1/1/16 11:44,11.07,-73.87293243,40.77404022,-73.97812653,40.67520905,38.16,2
876,1/1/16 11:44,13.62,-73.87289429,40.77407455,-74.00831604,40.73936462,45.34,5
877,1/1/16 11:45,5.15,-73.8744278,40.77404022,-73.93551636,40.76725006,17.3,9
878,1/1/16 11:46,10.1,-73.87450409,40.77413559,-73.97293854,40.75432205,34.34,7
879,1/1/16 11:46,8.97,-73.87303162,40.7740593,-73.98635864,40.75410843,40.61,0
880,1/1/16 11:47,5.2,-73.87290192,40.77403259,-73.95043945,40.76135635,21.35,0
881,1/1/16 11:49,11.32,-73.87324524,40.77394104,-73.97816467,40.73422241,42.34,4
882,1/1/16 11:49,8.08,-73.87439728,40.77373886,-73.95407867,40.77286911,34.61,0
883,1/1/16 11:50,12.26,-73.87325287,40.7740097,-74.00437164,40.70764923,35.3,2
884,1/1/16 11:50,9.39,-73.87384033,40.77397156,-73.99265289,40.74782944,33.34,9
885,1/1/16 11:51,9.06,-73.87391663,40.77381516,-73.99738312,40.75628281,40.61,0
886,1/1/16 11:53,10.1,-73.87297058,40.77412033,-73.96728516,40.75748825,43.54,8
887,1/1/16 11:54,9.49,-73.87094879,40.77375031,-73.98049164,40.77000046,29.3,0
888,1/1/16 11:56,6.8,-73.87435913,40.77378464,-73.95484161,40.71662903,24.35,9
889,1/1/16 11:58,10.5,-73.87103271,40.77371979,-73.98242188,40.77355576,37.84,0
890,1/1/16 11:58,9.96,-73.87452698,40.77413177,-73.98319244,40.69510651,38.09,2
891,1/1/16 11:58,9.2,-73.87109375,40.77362823,-73.97947693,40.7618103,32.34,0
892,1/1/16 12:00,10.3,-73.87088776,40.77381134,-74.00331879,40.72411728,31.3,4
893,1/1/16 12:01,11.02,-73.87134552,40.77377319,-73.93292236,40.85818863,37.34,0
894,1/1/16 12:02,9.1,-73.87127686,40.77354813,-73.98982239,40.756073,32.34,0
895,1/1/16 12:04,12.3,-73.87059784,40.77359009,-74.00532532,40.72082901,35.8,6
896,1/1/16 12:05,8.3,-73.87148285,40.77209091,-73.94776917,40.77893829,32.25,6
897,1/1/16 12:09,3.66,-73.87081909,40.77387619,-73.90999603,40.77233505,14.3,0
898,1/1/16 12:12,8.6,-73.87094879,40.77386093,-73.98821259,40.74585342,35.84,1
899,1/1/16 12:13,8.7,-73.8728714,40.77396011,-73.97268677,40.75248337,30.84,0
900,1/1/16 12:18,8.4,-73.87103271,40.77382278,-73.80252838,40.70782852,25.3,4
901,1/1/16 12:19,8.57,-73.87312317,40.77413177,-73.96746063,40.79310989,39.41,0
902,1/1/16 12:24,7.37,-73.87091064,40.77371979,-73.95755005,40.81618881,28.84,2
903,1/1/16 12:24,8.51,-73.87098694,40.77371216,-73.94005585,40.82884979,37.01,0
904,1/1/16 12:25,9.6,-73.87076569,40.77380753,-73.99707031,40.72203064,29.3,4
905,1/1/16 12:26,15.3,-73.87086487,40.77376556,-73.96122742,40.64481735,46.8,6
906,1/1/16 12:31,10.94,-73.8702774,40.77352905,-73.98529053,40.77347946,39.84,0
907,1/1/16 12:32,10.4,-73.87026215,40.77347946,-73.9777832,40.77384949,36.34,0
908,1/1/16 12:32,10.9,-73.87113953,40.77392578,-73.98629761,40.76715469,45.99,0
909,1/1/16 12:34,10.03,-73.87058258,40.77341843,-73.96995544,40.75695419,40.84,9
910,1/1/16 12:35,13.8,-73.87088776,40.77371597,-73.93232727,40.65110779,41.3,3
911,1/1/16 12:35,12.44,-73.87306213,40.77388763,-73.70258331,40.77536011,40.3,1
912,1/1/16 12:35,10.6,-73.8706665,40.77357101,-73.98552704,40.68798828,31.3,0
913,1/1/16 12:35,7.5,-73.87075043,40.77373886,-73.94189453,40.81533813,33.34,6
914,1/1/16 12:36,8.3,-73.8707428,40.77361298,-73.97825623,40.74148941,30.34,7
915,1/1/16 12:36,6.74,-73.87030792,40.77341843,-73.96144104,40.76184845,26.16,5
916,1/1/16 12:37,10.24,-73.87364197,40.77388763,-73.98994446,40.73315811,37.56,1
917,1/1/16 12:38,1.67,-73.87452698,40.77410889,-73.8670578,40.75989151,8.3,0
918,1/1/16 12:38,10.33,-73.87075043,40.77371979,-74.00384521,40.72706604,37.56,0
919,1/1/16 12:38,8,-73.87107849,40.77368546,-73.95166779,40.7819519,33.34,0
920,1/1/16 12:38,9.63,-73.87077332,40.7736969,-73.96674347,40.77283096,40.61,0
921,1/1/16 12:38,8.34,-73.8706131,40.77362061,-73.97863007,40.74121094,24.3,0
922,1/1/16 12:38,11.13,-73.87097168,40.77375031,-73.98284149,40.77708054,47.81,0
923,1/1/16 12:38,4.81,-73.87091064,40.77375031,-73.80983734,40.76549149,19.56,1
924,1/1/16 12:39,9.35,-73.87103271,40.77379608,-73.96282959,40.76682663,38.34,0
925,1/1/16 12:39,10.17,-73.87451935,40.77410889,-73.98519135,40.69167328,34.8,0
926,1/1/16 12:40,3.7,-73.87082672,40.7737236,-73.90011597,40.74388123,15.36,9
927,1/1/16 12:40,9.8,-73.87083435,40.77367783,-73.92864227,40.68094635,30.8,7
928,1/1/16 12:41,10.45,-73.87133026,40.77399063,-73.99489594,40.69316483,30.3,1
929,1/1/16 12:41,8.6,-73.87078094,40.77372742,-73.9858551,40.74382019,38.8,0
930,1/1/16 12:41,6.47,-73.87445831,40.77408981,-73.93402863,40.79459,30.41,2
931,1/1/16 12:42,10.06,-73.87589264,40.77350616,-73.98587036,40.73180771,35.16,0
932,1/1/16 12:42,9.59,-73.87096405,40.7738266,-73.96221924,40.75805664,33.36,2
933,1/1/16 12:42,35.84,-73.87487793,40.77383041,-74.20015717,40.68651962,136.84,8
934,1/1/16 12:42,10.9,-73.87091827,40.77376938,-73.98409271,40.76065826,38.34,3
935,1/1/16 12:43,7.6,-73.87120056,40.77354431,-73.94690704,40.78005981,31.84,3
936,1/1/16 12:43,7.9,-73.87083435,40.77368164,-73.95108795,40.77888107,29.84,1
937,1/1/16 12:43,12.1,-73.87071991,40.7737236,-73.99324036,40.75256348,50.19,0
938,1/1/16 12:43,8.59,-73.87512207,40.77391815,-73.94883728,40.83149719,32.34,9
939,1/1/16 12:44,9.63,-73.87091064,40.77378082,-73.99929047,40.76044083,43.61,4
940,1/1/16 12:44,6.7,-73.87112427,40.77379608,-73.79855347,40.78786087,19.8,3
941,1/1/16 12:44,8.8,-73.87097931,40.77378082,-73.99206543,40.7487793,32.84,0
942,1/1/16 12:44,9.5,-73.87484741,40.77397537,-73.96530914,40.76265717,40.6,0
943,1/1/16 12:45,6.82,-73.87107086,40.77389145,-73.95033264,40.74612045,26.62,4
944,1/1/16 12:45,3.06,-73.87303925,40.77416992,-73.91433716,40.76736832,11.8,0
945,1/1/16 12:45,8.14,-73.87491608,40.77388382,-73.97891235,40.74937057,37.92,0
946,1/1/16 12:45,9.6,-73.87303925,40.77408981,-73.97813416,40.78729248,35.34,6
947,1/1/16 12:46,8.86,-73.87313843,40.77404022,-73.99337006,40.75230408,40.34,0
948,1/1/16 12:46,12.7,-73.87089539,40.77373123,-73.88556671,40.8672142,41.34,9
949,1/1/16 12:46,13,-73.87290192,40.7742157,-73.98949432,40.75867081,54.99,5
950,1/1/16 12:46,8.92,-73.87095642,40.77381134,-73.96929169,40.78546906,37.84,0
951,1/1/16 12:46,11.98,-73.87443542,40.77408218,-74.00602722,40.68023682,37.3,8
952,1/1/16 12:47,8.3,-73.8730545,40.77404785,-73.98577881,40.74496841,37.59,3
953,1/1/16 12:47,8.1,-73.87310028,40.7741394,-73.96674347,40.80746841,40.59,0
954,1/1/16 12:47,2.6,-73.87288666,40.77398682,-73.91474915,40.76408005,10.8,6
955,1/1/16 12:47,8.8,-73.87287903,40.7742424,-73.86483765,40.81887436,30.84,0
956,1/1/16 12:47,9.15,-73.87600708,40.77322006,-73.99272919,40.758358,33.34,1
957,1/1/16 12:47,13.4,-73.87306213,40.77415085,-73.99085236,40.72758102,51.39,6
958,1/1/16 12:48,7.6,-73.87487793,40.77386856,-73.9461441,40.77968979,36.05,7
959,1/1/16 12:48,8.5,-73.8737793,40.77386475,-73.99060822,40.75094223,42.04,3
960,1/1/16 12:48,13.1,-73.8718338,40.77454758,-73.93666077,40.66941833,47.25,0
961,1/1/16 12:48,9.81,-73.87271118,40.7739563,-73.97875214,40.78432083,43.61,4
962,1/1/16 12:48,4.3,-73.87293243,40.77407455,-73.91548157,40.74476624,19.85,0
963,1/1/16 12:48,14.2,-73.87583923,40.77352905,-73.97736359,40.64818954,49.12,4
964,1/1/16 12:48,11.47,-73.8723526,40.77416611,-73.98806763,40.75543213,38.84,3
965,1/1/16 12:48,12.07,-73.87265015,40.77362061,-74.0113678,40.70430374,42.88,5
966,1/1/16 12:49,10.1,-73.87496948,40.77387238,-73.98091125,40.7831192,36.84,6
967,1/1/16 12:49,9.4,-73.87444305,40.77399826,-73.98213196,40.76279449,33.84,8
968,1/1/16 12:49,12.2,-73.8713913,40.77329254,-73.91005707,40.88095093,39.84,0
969,1/1/16 12:49,3.1,-73.87065125,40.77357864,-73.91487122,40.78317642,12.3,5
970,1/1/16 12:49,7.3,-73.87065887,40.7745018,-73.97769928,40.76631546,25.3,0
971,1/1/16 12:50,7.2,-73.87309265,40.77417755,-73.93074799,40.70628357,26.75,0
972,1/1/16 12:50,9.41,-73.87078857,40.77368164,-73.95858765,40.77238846,40.84,4
973,1/1/16 12:50,2.6,-73.87316895,40.77410889,-73.9107666,40.7635994,10.8,0
974,1/1/16 12:52,9.2,-73.87466431,40.7741127,-73.95427704,40.68948364,27.8,8
975,1/1/16 12:52,7.63,-73.87117767,40.77384186,-73.95628357,40.77048874,24.3,5
976,1/1/16 12:53,12,-73.8734436,40.774086,-73.78240967,40.64880753,33.8,5
977,1/1/16 12:53,11.76,-73.87125397,40.77392197,-73.91575623,40.68199539,33.8,0
978,1/1/16 12:54,17.7,-73.87078094,40.77367783,-73.94599152,40.69871902,53.3,9
979,1/1/16 12:54,8.7,-73.87451935,40.77416992,-73.94265747,40.8231163,37.59,6
980,1/1/16 12:54,5.6,-73.87091827,40.77378464,-73.93612671,40.73585129,21.35,9
981,1/1/16 12:55,7.74,-73.8709259,40.77379227,-73.94641113,40.78104782,28.84,8
982,1/1/16 12:57,0.83,-73.87091064,40.77361298,-73.87947845,40.76786041,7.25,5
983,1/1/16 12:58,0,-73.87451172,40.77407837,-73.87461853,40.77413559,4.3,0
984,1/1/16 12:58,9.43,-73.87142181,40.77377319,-73.96083069,40.69312668,28.8,1
985,1/1/16 12:58,8.7,-73.87443542,40.77408981,-73.98691559,40.73661423,38.19,8
986,1/1/16 12:59,10.63,-73.87319183,40.77412033,-73.97921753,40.76200867,45.41,7
987,1/1/16 12:59,10.48,-73.87097931,40.77368164,-73.97762299,40.77375031,42.34,4
988,1/1/16 13:00,9.99,-73.87140656,40.77399445,-73.97515869,40.77727127,35.34,0
989,1/1/16 13:01,9.5,-73.8754425,40.77377701,-73.99284363,40.71483612,33.35,0
990,1/1/16 13:01,7.1,-73.87299347,40.77379608,-73.9677887,40.76278305,24.3,0
991,1/1/16 13:01,8,-73.87091064,40.77383041,-73.94980621,40.7722168,30.34,6
992,1/1/16 13:02,9.3,-73.87453461,40.77414703,-73.99928284,40.73892212,30.8,0
993,1/1/16 13:02,8.8,-73.87097168,40.77378082,-73.97074127,40.79849625,41.34,0
994,1/1/16 13:02,11.29,-73.87310791,40.77415085,-73.87294769,40.77415085,33.8,0
995,1/1/16 13:02,8.1,-73.87083435,40.77367401,-73.95547485,40.77786636,25.8,4
996,1/1/16 13:03,7.3,-73.87068176,40.77362442,-73.95613861,40.71735764,27.35,9
997,1/1/16 13:03,6.92,-73.87123108,40.77401352,-73.95734406,40.72804642,27.36,9
998,1/1/16 13:03,8.1,-73.8709259,40.7737999,-73.97788239,40.74884796,37.29,0
999,1/1/16 13:03,9.44,-73.87091064,40.77376938,-73.96128845,40.76670837,40.01,0
1000,-73.87238312,40.80197525,5,,,,,
