RideID,tpep_pickup_datetime,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,total_amount,DelayFactor
954,2016-01-01 12:47:00,2.6,-73.87288666,40.77398682,-73.91474915,40.76408005,10.8,6
955,2016-01-01 12:47:00,8.8,-73.87287903,40.7742424,-73.86483765,40.81887436,30.84,0
956,2016-01-01 12:47:00,9.15,-73.87600708,40.77322006,-73.99272919,40.758358,33.34,1
957,2016-01-01 12:47:00,13.4,-73.87306213,40.77415085,-73.99085236,40.72758102,51.39,6
958,2016-01-01 12:48:00,7.6,-73.87487793,40.77386856,-73.9461441,40.77968979,36.05,7
959,2016-01-01 12:48:00,8.5,-73.8737793,40.77386475,-73.99060822,40.75094223,42.04,3
960,2016-01-01 12:48:00,13.1,-73.8718338,40.77454758,-73.93666077,40.66941833,47.25,0
961,2016-01-01 12:48:00,9.81,-73.87271118,40.7739563,-73.97875214,40.78432083,43.61,4
962,2016-01-01 12:48:00,4.3,-73.87293243,40.77407455,-73.91548157,40.74476624,19.85,0
963,2016-01-01 12:48:00,14.2,-73.87583923,40.77352905,-73.97736359,40.64818954,49.12,4
964,2016-01-01 12:48:00,11.47,-73.8723526,40.77416611,-73.98806763,40.75543213,38.84,3
965,2016-01-01 12:48:00,12.07,-73.87265015,40.77362061,-74.0113678,40.70430374,42.88,5
966,2016-01-01 12:49:00,10.1,-73.87496948,40.77387238,-73.98091125,40.7831192,36.84,6
967,2016-01-01 12:49:00,9.4,-73.87444305,40.77399826,-73.98213196,40.76279449,33.84,8
968,2016-01-01 12:49:00,12.2,-73.8713913,40.77329254,-73.91005707,40.88095093,39.84,0
969,2016-01-01 12:49:00,3.1,-73.87065125,40.77357864,-73.91487122,40.78317642,12.3,5
970,2016-01-01 12:49:00,7.3,-73.87065887,40.7745018,-73.97769928,40.76631546,25.3,0
971,2016-01-01 12:50:00,7.2,-73.87309265,40.77417755,-73.93074799,40.70628357,26.75,0
972,2016-01-01 12:50:00,9.41,-73.87078857,40.77368164,-73.95858765,40.77238846,40.84,4
973,2016-01-01 12:50:00,2.6,-73.87316895,40.77410889,-73.9107666,40.7635994,10.8,0
974,2016-01-01 12:52:00,9.2,-73.87466431,40.7741127,-73.95427704,40.68948364,27.8,8
975,2016-01-01 12:52:00,7.63,-73.87117767,40.77384186,-73.95628357,40.77048874,24.3,5
976,2016-01-01 12:53:00,12,-73.8734436,40.774086,-73.78240967,40.64880753,33.8,5
977,2016-01-01 12:53:00,11.76,-73.87125397,40.77392197,-73.91575623,40.68199539,33.8,0
978,2016-01-01 12:54:00,17.7,-73.87078094,40.77367783,-73.94599152,40.69871902,53.3,9
979,2016-01-01 12:54:00,8.7,-73.87451935,40.77416992,-73.94265747,40.8231163,37.59,6
980,2016-01-01 12:54:00,5.6,-73.87091827,40.77378464,-73.93612671,40.73585129,21.35,9
981,2016-01-01 12:55:00,7.74,-73.8709259,40.77379227,-73.94641113,40.78104782,28.84,8
982,2016-01-01 12:57:00,0.83,-73.87091064,40.77361298,-73.87947845,40.76786041,7.25,5
983,2016-01-01 12:58:00,0,-73.87451172,40.77407837,-73.87461853,40.77413559,4.3,0
984,2016-01-01 12:58:00,9.43,-73.87142181,40.77377319,-73.96083069,40.69312668,28.8,1
985,2016-01-01 12:58:00,8.7,-73.87443542,40.77408981,-73.98691559,40.73661423,38.19,8
986,2016-01-01 12:59:00,10.63,-73.87319183,40.77412033,-73.97921753,40.76200867,45.41,7
987,2016-01-01 12:59:00,10.48,-73.87097931,40.77368164,-73.97762299,40.77375031,42.34,4
988,2016-01-01 13:00:00,9.99,-73.87140656,40.77399445,-73.97515869,40.77727127,35.34,0
989,2016-01-01 13:01:00,9.5,-73.8754425,40.77377701,-73.99284363,40.71483612,33.35,0
990,2016-01-01 13:01:00,7.1,-73.87299347,40.77379608,-73.9677887,40.76278305,24.3,0
991,2016-01-01 13:01:00,8,-73.87091064,40.77383041,-73.94980621,40.7722168,30.34,6
992,2016-01-01 13:02:00,9.3,-73.87453461,40.77414703,-73.99928284,40.73892212,30.8,0
993,2016-01-01 13:02:00,8.8,-73.87097168,40.77378082,-73.97074127,40.79849625,41.34,0
994,2016-01-01 13:02:00,11.29,-73.87310791,40.77415085,-73.87294769,40.77415085,33.8,0
995,2016-01-01 13:02:00,8.1,-73.87083435,40.77367401,-73.95547485,40.77786636,25.8,4
996,2016-01-01 13:03:00,7.3,-73.87068176,40.77362442,-73.95613861,40.71735764,27.35,9
997,2016-01-01 13:03:00,6.92,-73.87123108,40.77401352,-73.95734406,40.72804642,27.36,9
998,2016-01-01 13:03:00,8.1,-73.8709259,40.7737999,-73.97788239,40.74884796,37.29,0
999,2016-01-01 13:03:00,9.44,-73.87091064,40.77376938,-73.96128845,40.76670837,40.01,0
